clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,6516,0,0,0,0,1,0,1,0,0,0,0,0,0.4394070310060991,1.0819792145193075,0.25493892388167644,0.5718025827240646,0.49398398869367427,0.6976530832156208
2,4165,0,1,0,0,0,0,1,0,0,0,0,0,0.2081584288453015,0.9416894166029828,1.6288429656618317,0.35797619228104416,0.3553773462150323,0.4968661927116493
2,788,0,0,0,0,1,0,0,1,0,0,0,0,-0.8009263805836337,0.38053022493766925,-0.6609971039717604,-0.8537066868960699,-0.7616291255246124,-0.7939066748138807
5,789,0,0,0,1,0,0,1,0,0,0,0,0,-1.0531975829408677,-0.18062896672763926,1.1708749517351131,-1.299178333652362,-1.16929572105003,-1.2958739010738092
7,2128,0,0,0,0,1,0,0,0,1,0,0,0,-0.5486551782263999,0.5208200228539989,0.25493892388167644,-0.4884199365559102,-0.38657585764122815,-0.3923328938059383
3,5763,0,0,1,0,0,0,0,0,0,0,0,1,0.9019042353276944,-0.040339168811309646,-0.203029090045042,1.008364796545231,0.8608839246665504,0.9701495774710098
6,2834,0,0,1,0,0,0,0,1,0,0,0,0,-0.5696777784228361,-0.25077386568580406,-0.203029090045042,-0.4795105036207845,-0.4191891852832608,-0.4927263390579237
6,2314,0,0,0,0,1,0,0,1,0,0,0,0,-0.5907003786192722,0.1700955280631798,-0.203029090045042,-0.559695400036917,-0.4844158405673277,-0.5214101805584911
3,5050,0,0,0,0,1,0,0,0,0,1,0,0,0.4394070310060991,-0.5313534615184583,2.5447789935152683,0.5985308815294423,0.5184439844251996,0.5112081134619326
2,1569,0,0,1,0,0,1,0,0,0,0,0,0,-0.6117229788157084,-0.040339168811309646,-1.1189651178984787,-0.559695400036917,-0.47626250865681957,-0.535752101308775
7,956,0,0,0,1,0,0,0,0,1,0,0,0,-1.0531975829408677,-1.2328024511000966,0.7129069378083949,-1.2457217360416073,-1.1611423891395212,-1.3532415840749439
4,13189,0,0,0,0,1,0,0,0,1,0,0,0,1.532582241220779,0.7312547197284883,0.7129069378083949,1.409289278625894,1.3174705116550187,1.5294844867320736
7,547,0,0,0,0,1,0,1,0,0,0,0,0,-1.137287983726612,-2.144686137556224,2.5447789935152683,-1.3793632300684944,-1.2345223763340964,-1.5396865538286315
2,6300,0,0,1,0,0,0,0,0,0,0,1,0,0.733723433756205,0.09995062910501498,-0.6609971039717604,0.8390855707778396,0.7956572693824835,0.869756132219025
3,1591,0,0,1,0,0,0,0,1,0,0,0,0,-0.5907003786192722,-0.040339168811309646,-0.6609971039717604,-0.515148235361288,-0.4599558448358032,-0.5070682598082077
5,1955,0,0,1,0,0,0,0,0,1,0,0,0,-0.5696777784228361,-0.671643259434788,-0.203029090045042,-0.4438727718802811,-0.3784225257307192,-0.4927263390579237
1,3282,0,0,0,1,0,0,0,1,0,0,0,0,0.25020362923817385,-2.565555531305208,0.25493892388167644,0.6430780462050714,0.5429039801567248,0.2817373814573944
3,2202,0,0,0,0,1,0,0,0,0,0,1,0,-0.21229357508342164,0.7312547197284883,0.7129069378083949,-0.15877091795625473,-0.10936257268394343,-0.04812679579913056
1,11355,1,0,0,0,0,0,0,0,1,0,0,0,2.5206444504532777,2.344587395766254,-0.203029090045042,1.8725797912524373,1.6599104518963697,2.217896682745689
1,10080,0,0,0,1,0,0,1,0,0,0,0,0,1.4695144406314704,-0.39106366360212874,0.7129069378083949,1.4894741750420264,1.3174705116550187,1.4004071999795196
3,1678,0,0,0,0,1,0,1,0,0,0,0,0,-0.5696777784228361,1.222269012435637,0.7129069378083949,-0.5062388024261623,-0.5007225043883449,-0.3923328938059383
3,7176,0,0,0,0,1,0,0,0,0,1,0,0,0.9859946361134391,-1.793961642765405,0.25493892388167644,1.186553455247748,1.1462505415343434,0.9558076567207264
2,4704,0,0,0,1,0,1,0,0,0,0,0,0,0.418384430809663,0.1700955280631798,0.25493892388167644,0.5985308815294423,0.44506399723062445,0.5685757964630673
3,584,0,0,0,0,1,0,0,0,0,1,0,0,-0.9060393815658145,-1.5835269458909156,1.6288429656618317,-0.9784387479878321,-0.8757757722717291,-1.1094289313201215
4,464,0,0,1,0,0,0,0,0,0,0,0,1,-0.9691071821551229,0.1700955280631798,-1.5769331318251971,-1.0853519432093424,-0.9736157551978295,-1.0520612483189868
2,2814,0,0,0,1,0,0,1,0,0,0,0,0,-0.08615797390480462,0.3103853259795094,0.7129069378083949,0.10851207009752116,0.05370406552622308,0.1239762532042736
3,463,0,0,0,1,0,0,0,0,0,0,1,0,-0.990129782351559,0.1700955280631798,1.1708749517351131,-1.183355705495726,-1.0469957423924046,-1.138112772820689
2,17714,0,0,0,1,0,0,0,0,0,0,1,0,2.962119054578437,-0.4612085625602935,0.7129069378083949,2.3893269014897363,2.1409570346163616,2.275264365746824
4,868,0,0,1,0,0,0,0,0,0,1,0,0,-0.7799037803871977,-0.4612085625602935,-0.203029090045042,-0.7646123575448117,-0.6800958064195285,-0.7939066748138807
1,17871,0,0,1,0,0,0,0,1,0,0,0,0,2.5206444504532777,0.1700955280631798,-0.203029090045042,2.104225047565709,1.8637437496590776,2.088819395993136
4,1996,0,0,0,1,0,0,0,0,0,1,0,0,-0.3594517764584746,-0.040339168811309646,0.7129069378083949,-0.1854992167616317,-0.20720255561004378,-0.20588792405225073
1,4284,0,0,0,1,0,0,0,1,0,0,0,0,0.46042963120253527,-1.2328024511000966,1.1708749517351131,0.7410818084914559,0.6407439630828252,0.554233875712784
1,3114,0,0,1,0,0,0,0,0,1,0,0,0,0.27122622943461,-0.5313534615184583,-1.5769331318251971,0.5450742839186868,0.46952399296214975,0.4681823512110819
3,1871,0,0,1,0,0,0,0,1,0,0,0,0,-0.5276325780299637,-0.11048406776947446,-0.6609971039717604,-0.38150674133440077,-0.37026919382021106,-0.3923328938059383
3,487,0,0,1,0,0,1,0,0,0,0,0,0,-1.0952427833337397,0.45067512389583403,-0.203029090045042,-1.406091528873872,-1.2589823720656217,-1.3388996633246606
1,5814,0,0,1,0,0,0,0,0,0,1,0,0,0.8598590349348221,0.1700955280631798,-1.347949124861838,0.9549081989344755,0.9179572480401091,1.0131753397218612
2,432,0,0,0,0,1,0,0,0,0,1,0,0,-1.0531975829408677,0.8013996186866531,0.25493892388167644,-1.3348160653928653,-1.1937557167815547,-1.2385062180726745
2,4890,0,0,0,0,1,0,0,1,0,0,0,0,0.4394070310060991,-1.3730922490164261,0.7129069378083949,0.5807120156591902,0.5592106439777412,0.4108146682099472
5,830,0,0,1,0,0,0,0,1,0,0,0,0,-0.9480845819586868,0.5208200228539989,-0.6609971039717604,-1.094261376144468,-0.9736157551978295,-1.0233774068184196
3,13873,0,0,0,1,0,1,0,0,0,0,0,0,1.3223562392564172,0.5909649218121636,0.7129069378083949,1.2934666504692582,1.1951705329973932,1.3860652792292363
5,1100,0,0,1,0,0,0,1,0,0,0,0,0,-0.8850167813693783,0.3103853259795094,-0.6609971039717604,-1.0318953455985869,-0.8920824360927455,-0.9660097238172848
3,900,0,0,1,0,0,0,1,0,0,0,0,0,-1.0111523825479953,0.3103853259795094,-0.6609971039717604,-1.183355705495726,-1.1203757295869796,-1.1667966143212563
4,2516,0,1,0,0,0,0,0,1,0,0,0,0,-0.25433877547629374,-1.2328024511000966,1.5372493628764867,-0.06076715566987019,-0.02782925357886018,-0.19154600330196672
2,1311,0,0,0,0,1,0,0,0,1,0,0,0,-0.5907003786192722,-0.040339168811309646,-0.203029090045042,-0.5418765341666657,-0.47626250865681957,-0.535752101308775
3,4788,0,0,1,0,0,0,1,0,0,0,0,0,0.2081584288453015,0.38053022493766925,-0.203029090045042,0.402523356956674,0.34722401430452415,0.4394985097105146
2,3563,0,0,0,0,1,0,0,0,0,0,1,0,0.4394070310060991,0.9416894166029828,0.25493892388167644,0.5718025827240646,0.4776773248726579,0.6689692417150528
2,2006,0,0,1,0,0,0,0,0,0,1,0,0,-0.19127097488698547,-0.671643259434788,-0.203029090045042,0.028327173681387912,0.05370406552622308,-0.03378487504884656
5,1618,0,0,1,0,0,0,0,0,1,0,0,0,-0.6958133796014531,0.3103853259795094,-2.0349011457519155,-0.6576991623233015,-0.5741024915829199,-0.6074617050601931
3,5600,0,0,0,0,1,0,0,0,1,0,0,0,0.418384430809663,1.0819792145193075,1.1708749517351131,0.5628931497889389,0.44506399723062445,0.6689692417150528
7,15671,0,0,0,1,0,1,0,0,0,0,0,0,0.5024748315954076,-0.8119330573511125,-0.6609971039717604,0.7678101072968329,0.6488972949933334,0.6259434794642021
3,3576,0,0,0,0,1,0,0,0,0,0,0,1,0.27122622943461,0.7312547197284883,-0.6609971039717604,0.35797619228104416,0.38799067385706576,0.4825242719613653
2,631,0,0,0,0,1,0,1,0,0,0,0,0,-0.9270619817622506,0.8013996186866531,-0.6609971039717604,-1.0853519432093424,-0.9573090913768124,-0.9803516445675688
2,6573,0,0,1,0,0,0,0,0,0,1,0,0,0.8598590349348221,0.2402404270213446,0.7129069378083949,0.9549081989344755,0.8201172651140087,0.9558076567207264
2,15769,0,0,0,0,1,0,0,0,0,0,1,0,2.814960853203384,-0.3209187646439689,1.6288429656618317,2.264594840397974,2.100190375063821,2.217896682745689
1,421,0,0,0,1,0,0,0,0,1,0,0,0,-1.0111523825479953,-0.11048406776947446,0.7129069378083949,-1.2368123031064815,-1.1122223976764716,-1.2241642973223912
1,13095,0,0,0,0,1,0,0,0,0,1,0,0,3.067232055560617,1.0118343155611476,0.25493892388167644,2.353689169749234,2.0512703836007704,2.4617093355005113
2,6288,0,0,0,1,0,0,0,0,1,0,0,0,0.8808816351312582,0.38053022493766925,0.25493892388167644,0.9727270648047276,0.828270597024517,0.9844914982212944
2,353,0,0,0,0,1,0,0,0,0,0,0,1,-1.0321749827444313,-1.6536718448490804,2.08681097958855,-1.2011745713659783,-1.0714557381239298,-1.3245577425743766
3,746,0,0,0,1,0,0,0,0,0,0,0,1,-0.8639941811729421,-0.3209187646439689,1.1708749517351131,-0.9428010162473287,-0.8920824360927455,-0.9803516445675688
2,876,0,0,0,1,0,0,0,0,0,1,0,0,-0.82194898078007,-0.25077386568580406,1.1708749517351131,-0.8537066868960699,-0.8268557808086786,-0.8943001200658668
6,1356,0,0,1,0,0,0,0,1,0,0,0,0,-0.82194898078007,-0.6014983604766232,-0.6609971039717604,-0.8091595222204407,-0.7779357893456288,-0.8799581993155827
6,994,0,0,0,1,0,0,0,0,0,0,0,1,-0.82194898078007,0.3103853259795094,0.7129069378083949,-0.8804349857014476,-0.8431624446296957,-0.8656162785652994
1,2232,0,0,1,0,0,0,0,0,1,0,0,0,-0.21229357508342164,0.45067512389583403,-1.1189651178984787,-0.06967658860499584,-0.019675921668351998,0.009240887202004163
6,953,0,0,1,0,0,0,0,0,0,0,0,1,-0.716835979797889,0.5208200228539989,-0.6609971039717604,-0.755702924609686,-0.6637891425985121,-0.6791713088116119
2,1599,0,1,0,0,0,0,0,1,0,0,0,0,-0.4225195770477831,-3.267004520886846,1.6288429656618317,-0.05185772273474454,-0.1419759003259769,-0.47838441830764034
1,2894,0,0,0,0,1,0,1,0,0,0,0,0,0.018955027077376223,0.45067512389583403,-0.203029090045042,0.1530592347731502,0.20046403991537395,0.23871161920654305
3,2633,0,0,1,0,0,0,1,0,0,0,0,0,-0.21229357508342164,0.2402404270213446,-0.203029090045042,-0.05185772273474454,-0.011522589757843092,-0.005101033548279199
2,2048,0,0,0,0,1,0,0,0,0,1,0,0,-0.21229357508342164,0.8715445176448179,-1.1189651178984787,-0.13204261915087698,-0.0849025769524189,-0.005101033548279199
3,1767,0,0,1,0,0,0,1,0,0,0,0,0,-0.5907003786192722,-0.5313534615184583,-0.203029090045042,-0.4706010706856589,-0.4518025129252943,-0.535752101308775
1,1015,0,0,0,0,1,1,0,0,0,0,0,0,-0.6327455790121446,0.9416894166029828,-0.6609971039717604,-0.6131519976476725,-0.6393291468669868,-0.5500940220590584
1,919,0,0,0,1,0,0,1,0,0,0,0,0,-0.7799037803871977,-0.39106366360212874,0.7129069378083949,-0.755702924609686,-0.7534757936141036,-0.822590516314448
4,2233,0,0,1,0,0,0,1,0,0,0,0,0,-0.6117229788157084,-0.25077386568580406,-0.6609971039717604,-0.53296710123154,-0.47626250865681957,-0.5500940220590584
2,923,0,0,0,1,0,0,0,0,1,0,0,0,-0.82194898078007,0.6611098207703285,-1.1189651178984787,-0.8358878210258185,-0.7942424531666459,-0.7795647540635973
3,4234,0,1,0,0,0,0,0,1,0,0,0,0,0.2081584288453015,1.2924139113938018,0.7129069378083949,0.3312478934756672,0.25753736328893195,0.4681823512110819
1,5950,0,0,0,1,0,0,0,0,0,1,0,0,0.9439494357205667,0.2402404270213446,0.25493892388167644,1.0618213941559858,0.909803916129601,1.0562011019727124
5,17228,0,0,0,1,0,0,0,0,1,0,0,0,1.8899664445601934,-0.18062896672763926,1.1708749517351131,1.6943911325499204,1.5049971455967104,1.6298779319840584
3,989,0,0,1,0,0,0,0,0,0,1,0,0,-0.6958133796014531,0.6611098207703285,-1.1189651178984787,-0.7022463269989306,-0.5414891639408864,-0.5644359428093424
7,979,0,0,0,1,0,0,0,0,0,1,0,0,-1.0111523825479953,0.029805730146850177,0.25493892388167644,-1.2011745713659783,-1.1366823934079968,-1.209822376572107
4,6098,0,0,0,0,1,0,0,1,0,0,0,0,0.418384430809663,-2.565555531305208,2.08681097958855,0.7410818084914559,0.7141239502774003,0.4108146682099472
2,1436,0,0,0,0,1,1,0,0,0,0,0,0,-0.6327455790121446,-2.284975935472554,1.1708749517351131,-0.5418765341666657,-0.4518025129252943,-0.7508809125630299
2,16715,0,0,0,1,0,0,0,0,0,0,1,0,3.5297292598822128,-0.5313534615184583,1.1708749517351131,2.620972157803008,2.336637000468562,2.476051256250795
6,432,0,0,1,0,0,0,0,0,0,0,1,0,-1.1793331841194845,0.38053022493766925,-0.203029090045042,-1.5664613217061374,-1.4628156698283306,-1.5396865538286315
2,1136,0,1,0,0,0,0,1,0,0,0,0,0,-0.6327455790121446,2.6251669915989133,-0.6609971039717604,-0.7467934916745597,-0.6148691511354616,-0.435358656056789
4,12671,0,0,0,1,0,0,1,0,0,0,0,0,1.280311038863545,-2.0745412385980644,0.7129069378083949,1.3914704127556419,1.2359371925499347,1.0562011019727124
1,3445,0,0,0,1,0,0,0,0,1,0,0,0,0.2081584288453015,-0.9522228552674422,0.25493892388167644,0.4559799545674287,0.45321732914113266,0.3534469852088125
3,456,0,0,1,0,0,0,0,1,0,0,0,0,-1.137287983726612,0.38053022493766925,-0.6609971039717604,-1.4595481264846275,-1.3242090273496885,-1.4106092670760786
1,4644,0,0,0,1,0,0,0,1,0,0,0,0,0.5655426321847161,0.029805730146850177,0.7129069378083949,0.7410818084914559,0.6407439630828252,0.7263369247161876
2,14545,0,0,0,0,1,0,0,1,0,0,0,0,2.142237646917428,1.0118343155611476,-0.6609971039717604,1.7567571630958017,1.5457638051492522,1.8736905847388807
6,939,0,0,0,0,1,0,0,1,0,0,0,0,-0.9691071821551229,-0.3209187646439689,-0.203029090045042,-1.1120802420147193,-0.9980757509293547,-1.1237708520704057
2,523,0,0,1,0,0,0,0,0,0,1,0,0,-0.9480845819586868,-0.671643259434788,-0.6609971039717604,-1.0318953455985869,-0.9328490956452878,-1.0807450898195543
5,4451,0,0,0,1,0,0,0,1,0,0,0,0,0.10304542786312067,-0.39106366360212874,1.1708749517351131,0.3490667593459185,0.2901506909309654,0.2817373814573944
6,1013,0,0,0,0,1,0,0,0,1,0,0,0,-1.0531975829408677,1.1521241134774722,-0.6609971039717604,-1.272450034846985,-1.2019090486920636,-1.1811385350715398
3,789,0,0,0,1,0,0,1,0,0,0,0,0,-0.9270619817622506,-0.3209187646439689,1.1708749517351131,-1.0675330773390903,-0.941002427555796,-1.066403169069271
4,1727,0,0,0,0,1,0,0,0,1,0,0,0,-0.5696777784228361,1.1521241134774722,-0.6609971039717604,-0.5240576682964135,-0.5251825001198701,-0.42101673530650563
3,1251,0,0,0,0,1,0,0,1,0,0,0,0,-0.6747907794050169,-0.4612085625602935,0.25493892388167644,-0.6131519976476725,-0.5170291682093612,-0.6218036258104771
6,8366,0,0,1,0,0,0,0,0,1,0,0,0,0.418384430809663,0.09995062910501498,-0.203029090045042,0.6163497473996936,0.5265973163357077,0.6116015587139187
3,6108,0,0,0,1,0,1,0,0,0,0,0,0,0.4394070310060991,-1.793961642765405,-0.6609971039717604,0.6608969120753234,0.5592106439777412,0.3964727474596632
3,10311,0,0,1,0,0,0,0,0,1,0,0,0,1.2592884386671088,-0.040339168811309646,-0.6609971039717604,1.3023760834043838,1.2277838606394265,1.314355675477818
0,1188,0,0,0,0,1,0,0,1,0,0,0,0,-0.6327455790121446,1.0819792145193075,0.7129069378083949,-0.6309708635179238,-0.6148691511354616,-0.535752101308775
1,5120,0,0,1,0,0,0,1,0,0,0,0,0,0.6916782333633327,0.029805730146850177,-0.203029090045042,0.8390855707778396,0.7385839460089255,0.8267303699681736
5,1106,0,0,0,0,1,0,1,0,0,0,0,0,-0.842971580976506,-0.5313534615184583,-1.1189651178984787,-0.8626161198311962,-0.7616291255246124,-0.8943001200658668
4,1916,0,0,1,0,0,0,0,0,1,0,0,0,-0.44354217724421924,-0.4612085625602935,0.25493892388167644,-0.310231277853394,-0.2724292108941107,-0.3493071315550875
3,5929,0,0,0,0,1,0,0,1,0,0,0,0,0.418384430809663,0.8013996186866531,0.7129069378083949,0.5005271192430577,0.4776773248726579,0.6116015587139187
2,5181,0,0,1,0,0,0,0,0,0,0,0,1,0.9019042353276944,-0.3209187646439689,-1.5769331318251971,1.05291196122086,0.9994905671451924,1.0275172604721445
3,884,0,0,0,0,1,0,0,1,0,0,0,0,-0.8009263805836337,-0.040339168811309646,0.7129069378083949,-0.8804349857014476,-0.7534757936141036,-0.8512743578150154
3,811,0,0,1,0,0,0,1,0,0,0,0,0,-0.9060393815658145,0.38053022493766925,-0.6609971039717604,-1.049714211468839,-0.941002427555796,-0.9946935653178522
1,4032,0,0,0,1,0,0,0,0,0,1,0,0,0.418384430809663,-0.5313534615184583,-0.203029090045042,0.6876252108807004,0.5347506482462167,0.5685757964630673
3,628,0,0,0,0,1,0,0,0,0,1,0,0,-1.0321749827444313,1.0118343155611476,0.25493892388167644,-1.2546311689767329,-1.16929572105003,-1.1667966143212563
2,4708,0,0,1,0,0,0,0,0,0,0,0,1,0.7127008335597689,-0.040339168811309646,-1.5769331318251971,0.8658138695832174,0.8119639332035006,0.869756132219025
5,10342,0,0,1,0,0,0,0,0,1,0,0,0,0.9859946361134391,0.45067512389583403,-1.8975107415739014,1.0707308270911122,0.983183903324176,1.1279107057241307
4,666,0,0,1,0,0,0,0,0,1,0,0,0,-0.990129782351559,0.2402404270213446,-1.5769331318251971,-1.1744462725606004,-1.0388424104818963,-1.1237708520704057
2,2663,0,0,1,0,0,0,1,0,0,0,0,0,-0.19127097488698547,-0.040339168811309646,-0.6609971039717604,-0.01621999099424114,0.004784074063173271,-0.005101033548279199
2,9474,0,0,0,0,1,0,1,0,0,0,0,0,1.4905370408279066,0.029805730146850177,-0.203029090045042,1.4449270103663974,1.3745438350285768,1.472116803730939
5,1724,0,0,0,0,1,0,0,0,1,0,0,0,-0.5696777784228361,-0.8820779563092774,0.7129069378083949,-0.4438727718802811,-0.37026919382021106,-0.5070682598082077
4,5151,0,0,1,0,0,0,1,0,0,0,0,0,0.061000227470248324,0.3103853259795094,-0.6609971039717604,0.224334698254157,0.2330773675574074,0.2817373814573944
5,995,0,0,1,0,0,0,0,0,1,0,0,0,-0.9691071821551229,-0.11048406776947446,-0.6609971039717604,-1.1120802420147193,-1.0388424104818963,-1.1237708520704057
3,367,0,0,0,1,0,0,1,0,0,0,0,0,-1.2634235849052289,-0.4612085625602935,0.7129069378083949,-1.7179216816032767,-1.6014223123069729,-1.754815365082887
2,3107,0,1,0,0,0,0,1,0,0,0,0,0,-0.023090173315496114,1.0118343155611476,-0.6609971039717604,0.08178377129214341,0.13523738463130708,0.23871161920654305
3,6479,0,0,0,0,1,0,0,1,0,0,0,0,0.46042963120253527,-0.040339168811309646,0.25493892388167644,0.651987479140197,0.6162839673512999,0.6546273209647695
3,4043,0,0,0,1,0,0,0,0,0,0,0,1,0.5024748315954076,-2.144686137556224,0.25493892388167644,0.8390855707778396,0.7059706183668921,0.5112081134619326
4,1583,0,0,0,0,1,0,1,0,0,0,0,0,-0.6117229788157084,-2.565555531305208,1.1708749517351131,-0.40823504013977774,-0.34580919808868577,-0.6648293880613279
6,814,0,0,0,1,0,0,1,0,0,0,0,0,-1.0111523825479953,-0.671643259434788,0.7129069378083949,-1.1655368396254748,-1.0551490743029128,-1.209822376572107
5,3740,0,0,1,0,0,0,0,0,1,0,0,0,-0.1071805741012408,0.1700955280631798,-0.6609971039717604,0.046146039551640004,0.08631739316825653,0.09529241170370624
5,3338,0,0,0,0,1,0,0,1,0,0,0,0,-0.1702483746905493,1.1521241134774722,-0.6609971039717604,-0.05185772273474454,-0.02782925357886018,0.09529241170370624
3,928,0,0,0,1,0,0,1,0,0,0,0,0,-0.990129782351559,-0.18062896672763926,0.7129069378083949,-1.138808540820097,-1.079609070034438,-1.1667966143212563
1,1305,0,0,1,0,0,0,1,0,0,0,0,0,-0.44354217724421924,0.5208200228539989,-0.203029090045042,-0.37259730839927435,-0.30504253853614416,-0.2919394485539528
4,1079,0,0,1,0,0,0,1,0,0,0,0,0,-0.82194898078007,0.029805730146850177,-1.1189651178984787,-0.8804349857014476,-0.7697824574351206,-0.8512743578150154
2,1336,0,0,0,0,1,0,0,0,1,0,0,0,-0.5696777784228361,-0.11048406776947446,-0.203029090045042,-0.4973293694910366,-0.4354958491042779,-0.4927263390579237
5,3377,0,0,0,1,0,0,1,0,0,0,0,0,-0.21229357508342164,-0.8119330573511125,1.1708749517351131,0.001598874876010956,-0.019675921668351998,-0.10549447880026465
4,1151,0,0,1,0,0,1,0,0,0,0,0,0,-0.82194898078007,0.029805730146850177,-0.203029090045042,-0.8804349857014476,-0.7697824574351206,-0.8512743578150154
7,559,0,0,1,0,0,0,0,0,1,0,0,0,-1.1793331841194845,-0.3209187646439689,-0.203029090045042,-1.5486424558358858,-1.3975890145442635,-1.5540284745789155
2,672,0,0,0,1,0,0,1,0,0,0,0,0,-1.0111523825479953,-0.9522228552674422,1.6288429656618317,-1.1744462725606004,-1.1040690657659633,-1.2671900595732417
6,11051,0,0,1,0,0,0,0,1,0,0,0,0,0.6916782333633327,-0.040339168811309646,-0.6609971039717604,0.8390855707778396,0.8201172651140087,0.8554142114687403
3,720,0,0,0,1,0,0,0,0,1,0,0,0,-1.0111523825479953,0.5909649218121636,0.7129069378083949,-1.227902870171355,-1.1529890572290131,-1.1811385350715398
1,13307,0,0,0,1,0,0,0,0,0,1,0,0,2.7729156528105117,-0.18062896672763926,0.7129069378083949,2.246775974527723,2.0105037240482293,2.1748709204948375
1,11094,0,0,0,1,0,0,0,0,0,1,0,0,2.6678026518283304,-1.5133820469327508,1.1708749517351131,2.282413706268227,2.034963719779754,1.9884259507411501
2,6191,0,0,1,0,0,1,0,0,0,0,0,0,0.46042963120253527,0.38053022493766925,-0.203029090045042,0.5985308815294423,0.56736397588825,0.6546273209647695
7,992,0,0,1,0,0,0,0,0,1,0,0,0,-0.990129782351559,-0.18062896672763926,-0.6609971039717604,-1.138808540820097,-1.0306890785713876,-1.138112772820689
2,1637,0,0,1,0,0,0,1,0,0,0,0,0,-0.5486551782263999,-0.8820779563092774,-0.203029090045042,-0.3904161742695264,-0.3784225257307192,-0.4927263390579237
1,4072,0,1,0,0,0,0,0,0,0,1,0,0,0.4394070310060991,1.3625588103519666,-1.1189651178984787,0.5628931497889389,0.46952399296214975,0.7119950039659042
2,5048,0,0,0,0,1,0,0,0,0,1,0,0,0.5445200319882799,-1.8641065417235698,0.25493892388167644,0.8212667049075884,0.7875039374719753,0.5829177172133514
